Date,Price,Trade volume,Name,Ticker,Currency,1M,3M,6M,9M,1Y,2Y,3Y,4Y,5Y,SMA_40,SMA_120,EMA_40,EMA_120,STD_Div_40,STD_Div_120,Amount of stocks,Revenue,Revenue growth,Gross Profit,Gross Profit growth,Gross Margin,Gross Margin growth,Operating Earnings,Operating Earnings growth,Operating Margin,Operating Margin growth,Net Income,Net Income growth,Net Income Margin,Net Income Margin growth,EPS,EPS growth,Total Assets,Total Assets growth,Current Assets,Current Assets growth,Cash and Cash Equivalents,Cash and Cash Equivalents growth,Total Liabilities,Total Liabilities growth,Total Equity,Total Equity growth,Current Liabilities,Current Liabilities growth,Book Value,Book Value growth,Book Value per share,Book Value per share growth,Return on Assets,Return on Assets growth,Return on Equity,Return on Equity growth,Return on Invested Capital,Return on Invested Capital growth,Current Ratio,Current Ratio growth,Quick Ratio,Quick Ratio growth,Debt to Equity,Debt to Equity growth,Free Cash Flow,Free Cash Flow growth,Free Cash Flow per share,Free Cash Flow per share growth,P/S,P/E,P/B,P/FCF
2022-06-08,182.0599975585938,1984670,Vestas Wind Systems A/S,VWS.CO,DKK,0.06318612309237293,-0.162557485418872,-0.1539962818755009,-0.3093323469533652,-0.1795403219185119,0.2821126588633363,0.7002240796170198,1.209465948873984,0.5021452322011319,179.5694999694824,186.0044166564941,173.5857069971773,183.2081777911672,19.92303127241481,18.67722674724603,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,11.77334458601234,1369.485985538614,39.06985779479973,162.3792629816081
2022-06-09,181.4799957275391,2113810,Vestas Wind Systems A/S,VWS.CO,DKK,0.1167999737079326,-0.243833351135254,-0.1633010565498195,-0.2786963778813548,-0.1652253872005568,0.2769490709445677,0.6948075515899679,1.202427091831335,0.4961252362879405,178.916499710083,185.7667499542236,173.7714639010558,183.1058335449947,19.40198521070723,18.5503451204798,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,11.73583738229326,1365.123114013471,38.94539009533853,161.8619595040864
2022-06-10,177.7400054931641,1774225,Vestas Wind Systems A/S,VWS.CO,DKK,0.1377544751267674,-0.1920908841219815,-0.1536190214611235,-0.3010617248911769,-0.1843046788812611,0.2349917159151016,0.6598804861209573,1.157038861672135,0.4652926712402778,177.9162498474121,185.530416615804,173.6597219278407,182.9437768371182,18.35153006749455,18.46959939007853,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,11.49398198095258,1336.990277142595,38.14279266278642,158.5262632173677
2022-06-13,172.8999938964844,3171468,Vestas Wind Systems A/S,VWS.CO,DKK,0.1402004391480316,-0.2043258561054782,-0.1610869055013818,-0.3084000244140624,-0.2046918180742398,0.3283650048545363,0.5322580601540321,1.091700777116469,0.4091279396642344,177.0999996185303,185.2762499491374,173.373499113907,182.6988625323059,17.80899765896849,18.43144458664423,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,11.18099107085621,1300.582894189819,37.10413196113174,154.2094581727101
2022-06-14,164.1999969482422,2334180,Vestas Wind Systems A/S,VWS.CO,DKK,0.08282773416742151,-0.2401666251245381,-0.1927236879278968,-0.3703987552384806,-0.2405180422479316,0.2615242188721767,0.4489939762657964,0.998053009716291,0.327405020203402,175.9549995422363,185.0279165903727,172.576496384493,182.316005638445,17.0976190754158,18.51348908348472,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,10.61838498856213,1235.140050871029,35.2371230182495,146.4499332285051
2022-06-15,163.9400024414062,2861721,Vestas Wind Systems A/S,VWS.CO,DKK,0.08111318320539018,-0.186805568065172,-0.1549484410236791,-0.3689760964421295,-0.2733156116751918,0.2622420409463739,0.4466996371594065,0.9823459309679072,0.3393790882163068,174.7434997558594,184.7274166107178,171.7853899357059,181.9189853605292,16.13900182503353,18.56102016997347,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,10.60157182278987,1233.184328371834,35.18132850794671,146.2180441976064
2022-06-16,161.1600036621094,2474962,Vestas Wind Systems A/S,VWS.CO,DKK,0.1011205451628774,-0.2096125135544299,-0.1941999816894531,-0.3637583824695853,-0.2931578786749589,0.1763503916942291,0.4221673499481151,0.9487304668580749,0.3520134881554287,173.55,184.4516666412354,170.9027589138994,181.4902601933365,15.29127069889617,18.66387417190809,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,10.42179656179756,1212.272709020437,34.58474409383405,143.7385640321367
2022-06-17,161.6600036621094,3084552,Vestas Wind Systems A/S,VWS.CO,DKK,0.07429564229130481,-0.2220404172860195,-0.1677734689209298,-0.364793698773637,-0.3112057700718255,0.1844959607475241,0.4200633245127952,0.9547764162952064,0.3562081191353028,172.5427501678467,184.381333287557,170.1444266737433,181.1406536629688,14.68762388593241,18.73418208322426,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,10.45413025602993,1216.033793289094,34.69204349600565,144.1845138980026
2022-06-20,163.5,2606043,Vestas Wind Systems A/S,VWS.CO,DKK,0.02379463446695862,-0.2214285714285714,-0.03880073995705291,-0.3299180327868853,-0.310126582278481,0.2208781528934787,0.4173023503376152,0.945039314164063,0.3625,171.5965000152588,184.1271666208903,169.5314625101805,180.7701712470435,13.98664498834873,18.80933503892301,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,10.57311801398601,1229.874555850746,35.08690451011284,145.8256061381548
2022-06-21,172.3600006103516,1812031,Vestas Wind Systems A/S,VWS.CO,DKK,0.07927366251742884,-0.1729366331173429,-0.1115463886064353,-0.3030327598731244,-0.2463489160021332,0.2870370591919564,0.4552515793438978,1.099391033054422,0.4606779712741658,170.9305000305176,183.9601666768392,169.4661414208049,180.5793181031982,13.26390143105011,18.82422427234254,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,11.14607111525351,1296.520973682511,36.98825004757429,153.7278383056713
2022-06-22,170.0599975585938,2282283,Vestas Wind Systems A/S,VWS.CO,DKK,0.06487163937585527,-0.1597825954205839,-0.1161122507618688,-0.3338817253201641,-0.2738684894339399,0.296189035931774,0.4358324388141124,1.082537226697461,0.425481921277185,169.9419998168945,183.7502499898275,169.1933672616959,180.3402802644486,11.68787881159047,18.83771593997587,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,10.99733592443538,1279.219963090853,36.49467214268136,151.6764662008261
2022-06-23,172.9400024414062,2258571,Vestas Wind Systems A/S,VWS.CO,DKK,0.07083592842976016,-0.1522548899931067,-0.1142637519006082,-0.3345902019902064,-0.2672033794855667,0.2734904164581879,0.4601485889614181,1.117805470068222,0.4668363036742296,169.3305000305176,183.5543333689372,169.1894677500284,180.1571429137005,10.82227431755833,18.82677722903214,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,11.18357831897259,1300.883845207655,37.11271774703549,154.2451417831929
2022-06-24,167.7799987792969,3189927,Vestas Wind Systems A/S,VWS.CO,DKK,0.0430187625431353,-0.146157767026479,-0.1406914275068022,-0.3668679291347288,-0.2657330469177379,0.2246715239364736,0.4204198685912393,1.054616596314795,0.4230703698716185,168.775,183.2958333333333,168.9511450616145,179.8723154406427,10.29136537322108,18.82864746420363,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,10.84989435767545,1262.069428008113,36.0053871307403,149.6429359012223
2022-06-27,165.3800048828125,1890369,Vestas Wind Systems A/S,VWS.CO,DKK,-0.02580107072191895,-0.1439958204185821,-0.1581572539989174,-0.3726100111778152,-0.2962552983710106,0.2386159346230849,0.4029522288440437,1.090242658516046,0.4306228984928184,168.0970001220703,183.0573333740234,168.5699815394417,179.5587351946758,9.555289664096842,18.87313009977256,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,10.69469302005847,1244.016269430234,35.49035131012378,147.5023819887898
2022-06-28,168.7200012207031,1701223,Vestas Wind Systems A/S,VWS.CO,DKK,-0.006126256596285073,-0.1166492082685701,-0.1513078539703208,-0.3552923448577125,-0.2786660725806925,0.263630885424577,0.4722513391551517,1.145473073883469,0.4671304453974185,167.9034999847412,182.8341667175293,168.5182330565622,179.3103045859547,9.459480959653241,18.88309289345315,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,10.91068186071167,1269.140284797857,36.20711053074577,150.4813238265398
2022-06-29,165.0,3012359,Vestas Wind Systems A/S,VWS.CO,DKK,-0.02803955384579293,-0.131578947368421,-0.1494845360824743,-0.3644067946045958,-0.3058476982819323,0.2443438341261537,0.4397905950867897,1.083333413608952,0.4042553191489362,167.5095001220703,182.5579167683919,168.2263422537123,178.9880139136186,9.235828848328415,18.89962378481906,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,10.67011909668313,1241.157808656716,35.40880271662764,147.1634557357526
2022-06-30,156.1199951171875,3943194,Vestas Wind Systems A/S,VWS.CO,DKK,-0.1111364401064293,-0.1783158151726973,-0.2014322500399617,-0.4196282709398235,-0.3777600680947045,0.1685627843177118,0.3623036404528612,0.971212135515777,0.3563857270796513,166.9134998321533,182.1897500356039,167.4538578007868,178.4957395458962,9.18082994705038,18.98124111377431,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,10.09587237135745,1174.360915316035,33.50316428621431,139.2433817629947
2022-07-01,148.5,2503237,Vestas Wind Systems A/S,VWS.CO,DKK,-0.1614907121279194,-0.275609756097561,-0.2404092071611253,-0.4144321907492992,-0.4086021649128073,0.08394160583941601,0.2571960425584825,0.8750000722480571,0.2901824671473694,166.3590000152588,181.7614167531331,166.3600165853101,177.8669740141032,9.607408476848498,19.15736345779522,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,9.603107187014821,1117.042027791045,31.86792244496488,132.4471101621773
2022-07-04,154.1399993896484,1515803,Vestas Wind Systems A/S,VWS.CO,DKK,-0.134044947249166,-0.266000002906436,-0.2304543332941515,-0.3708571453483738,-0.3983606867860322,0.08855927080232995,0.3018580861754276,0.9640671864985386,0.2572593907673248,165.9060001373291,181.4542500813802,165.625638570025,177.3794383756107,9.748193116889452,19.30293953686157,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,9.967831218486147,1159.467053750325,33.07825957047979,137.4774241047725
2022-07-05,155.8000030517578,2463245,Vestas Wind Systems A/S,VWS.CO,DKK,-0.1247190839788886,-0.2495183117958522,-0.2206102660891684,-0.3205407720095386,-0.3656351824922547,0.1002824600011767,0.3096839631036423,0.9837025876702807,0.2707993881798025,165.5180000305176,181.1938334147135,165.0279010423665,176.9419119331132,9.835651312211775,19.4371435583849,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,10.07517932015668,1171.95388106927,33.4344943715738,138.9579809256817
2022-07-06,159.0200042724609,2496722,Vestas Wind Systems A/S,VWS.CO,DKK,-0.1066291894805566,-0.2697129539726248,-0.1674345326049166,-0.3013181018978688,-0.3519967064891639,0.1182841609366623,0.3367518955640034,1.064122564676795,0.2834544173855118,165.0890003204346,180.9765000661214,164.6038794173066,176.5782149164466,9.732374818015213,19.53863999185536,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,10.28340838995284,1196.175272941753,34.12550278352033,141.829899150603
2022-07-07,161.9799957275391,3151287,Vestas Wind Systems A/S,VWS.CO,DKK,-0.07703706138154376,-0.2119679235093358,-0.1340283716396504,-0.3101363133635342,-0.3584950664255878,0.14392647419185,0.3616341373079384,1.102544052474072,0.3169105343702363,164.8575000762939,180.7980000813802,164.4052189245894,176.2815100023798,9.69236153745579,19.61401193976625,1007970584,15587000000,0.05182535933598764,1556000000,0.01170351105331591,0.09982677872586129,-0.0381449714313794,0,-0.5087014725568942,0.02354526207737217,-0.5329086496324256,134000000,-0.8248366013071895,0.008596907679476486,-0.833467222350115,0.1329403874746408,-0.8297030425027158,19648000000,0.08193832599118944,12864000000,0.05037968482077249,2510000000,-0.2031746031746032,14951000000,0.1110202868395631,4697000000,-0.001275781416117394,12700000000,0.1306980056980056,4697000000,-0.001275781416117394,4.659858208719313,-0.02902263216551326,0.006820032573289903,-0.8381022332928828,0.02852884820097935,-0.824612845635025,0.006820032573289903,-0.8381022332928828,1.012913385826772,-0.07103428189709327,0.1976377952755906,-0.2952800899887514,3.183095592931659,0.1124395165012699,120000000,1.181818181818182,0.1190510932608724,1.121202265705657,10.47482330723071,1218.440827535859,34.76071341064617,144.4699147353157
